Device: cuda, seed: 43

=== Experiment: Alzheimer (OASIS-1 MRI slices), HC vs AD ===
  epoch 0: train_loss=0.4397 val_acc=0.7000
  epoch 1: train_loss=0.3361 val_acc=0.8450
  epoch 2: train_loss=0.2839 val_acc=0.7378
  epoch 3: train_loss=0.2261 val_acc=0.8889
  epoch 4: train_loss=0.1789 val_acc=0.9050
  epoch 5: train_loss=0.1389 val_acc=0.8217
RESULT alzheimer_hc_vs_ad: {'accuracy': 0.9072222222222223, 'macro_f1': 0.8572497061651886, 'sensitivity_per_class': {0: 0.9587775408670931, 1: 0.72264631043257}, 'specificity_per_class': {0: 0.72264631043257, 1: 0.9587775408670931}, 'auc_roc': 0.9510770393760025, 'best_val_acc': 0.905, 'n_train': 8400, 'n_val': 1800, 'n_test': 1800}

=== Experiment: Parkinson's motor drawings (spiral), healthy vs PD, 5-fold CV ===
  -- fold 0: n_train=64 n_val=17 n_test=21
  epoch 0: train_loss=0.7522 val_acc=0.4706
  epoch 1: train_loss=0.5856 val_acc=0.4706
  epoch 2: train_loss=0.5273 val_acc=0.4706
  epoch 3: train_loss=0.5446 val_acc=0.4706
  epoch 4: train_loss=0.5307 val_acc=0.4706
  epoch 5: train_loss=0.4468 val_acc=0.5882
  epoch 6: train_loss=0.3950 val_acc=0.6471
  epoch 7: train_loss=0.3512 val_acc=0.5882
  epoch 8: train_loss=0.3870 val_acc=0.5294
  epoch 9: train_loss=0.3181 val_acc=0.6471
  epoch 10: train_loss=0.3090 val_acc=0.8235
  epoch 11: train_loss=0.2162 val_acc=0.7059
  epoch 12: train_loss=0.2109 val_acc=0.5294
  epoch 13: train_loss=0.1967 val_acc=0.5294
  epoch 14: train_loss=0.1734 val_acc=0.4706
  epoch 15: train_loss=0.2295 val_acc=0.5294
  epoch 16: train_loss=0.1530 val_acc=0.5882
  epoch 17: train_loss=0.1184 val_acc=1.0000
  epoch 18: train_loss=0.1494 val_acc=0.5294
  epoch 19: train_loss=0.2548 val_acc=0.7647
  epoch 20: train_loss=0.1293 val_acc=0.4706
  epoch 21: train_loss=0.0940 val_acc=0.5294
  epoch 22: train_loss=0.0713 val_acc=0.8235
  epoch 23: train_loss=0.0737 val_acc=0.6471
  epoch 24: train_loss=0.0577 val_acc=1.0000
  -- fold 1: n_train=64 n_val=17 n_test=21
  epoch 0: train_loss=0.6547 val_acc=0.4706
  epoch 1: train_loss=0.5685 val_acc=0.5294
  epoch 2: train_loss=0.5337 val_acc=0.4706
  epoch 3: train_loss=0.4007 val_acc=0.5882
  epoch 4: train_loss=0.4028 val_acc=0.5294
  epoch 5: train_loss=0.2995 val_acc=0.7059
  epoch 6: train_loss=0.3627 val_acc=0.6471
  epoch 7: train_loss=0.2525 val_acc=0.7647
  epoch 8: train_loss=0.2542 val_acc=0.7647
  epoch 9: train_loss=0.2502 val_acc=0.8235
  epoch 10: train_loss=0.1555 val_acc=0.6471
  epoch 11: train_loss=0.1377 val_acc=0.5294
  epoch 12: train_loss=0.1318 val_acc=0.4706
  epoch 13: train_loss=0.1583 val_acc=0.4706
  epoch 14: train_loss=0.1524 val_acc=0.4706
  epoch 15: train_loss=0.1953 val_acc=0.5294
  epoch 16: train_loss=0.1807 val_acc=0.7647
  epoch 17: train_loss=0.1241 val_acc=0.7059
  epoch 18: train_loss=0.0699 val_acc=0.7059
  epoch 19: train_loss=0.0993 val_acc=0.5294
  epoch 20: train_loss=0.0659 val_acc=0.7647
  epoch 21: train_loss=0.0401 val_acc=0.7647
  epoch 22: train_loss=0.0377 val_acc=0.5294
  epoch 23: train_loss=0.1605 val_acc=0.4706
  epoch 24: train_loss=0.1486 val_acc=0.5294
  -- fold 2: n_train=65 n_val=17 n_test=20
  epoch 0: train_loss=0.7095 val_acc=0.4706
  epoch 1: train_loss=0.6007 val_acc=0.4706
  epoch 2: train_loss=0.5257 val_acc=0.5294
  epoch 3: train_loss=0.4955 val_acc=0.5882
  epoch 4: train_loss=0.5243 val_acc=0.5294
  epoch 5: train_loss=0.4491 val_acc=0.6471
  epoch 6: train_loss=0.4478 val_acc=0.4706
  epoch 7: train_loss=0.3850 val_acc=0.6471
  epoch 8: train_loss=0.3733 val_acc=0.5882
  epoch 9: train_loss=0.3040 val_acc=0.7647
  epoch 10: train_loss=0.3207 val_acc=0.6471
  epoch 11: train_loss=0.2592 val_acc=0.4706
